CONN,1762276504.053284,C5ckMlu0KIWID6K0j,192.168.1.226,33543,192.168.1.1,53,udp,dns,0.017631,0,85,SHR,T,T,0,Cd,0,0,1,113,-,17
CONN,1762276504.053400,Cbz76B3qETsbczfZR8,192.168.1.226,42133,192.168.1.1,53,udp,dns,0.023184,0,114,SHR,T,T,0,Cd,0,0,1,142,-,17
CONN,1762276504.053632,CFErmz24X5rdDHkyf9,192.168.1.226,43773,192.168.1.1,53,udp,dns,0.023097,0,140,SHR,T,T,0,Cd,0,0,1,168,-,17
CONN,1762276504.053678,C5QjMvhoAKyIsEOfe,192.168.1.226,55826,192.168.1.1,53,udp,dns,0.023142,0,94,SHR,T,T,0,Cd,0,0,1,122,-,17
DNS,1762276504.076584,Cbz76B3qETsbczfZR8,192.168.1.226,42133,192.168.1.1,53,udp,54372,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
DNS,1762276504.076729,CFErmz24X5rdDHkyf9,192.168.1.226,43773,192.168.1.1,53,udp,3545,-,play.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,142.251.116.101,142.251.116.100,142.251.116.102,142.251.116.139,142.251.116.138,142.251.116.113,219.000000,219.000000,219.000000,219.000000,219.000000,219.000000,F
DNS,1762276504.076820,C5QjMvhoAKyIsEOfe,192.168.1.226,55826,192.168.1.1,53,udp,24407,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
CONN,1762276441.128954,CowPg24utGnlZKTTx4,192.168.1.226,34943,142.250.113.113,443,udp,-,21.016295,0,7297,SHR,T,F,0,CdC,0,0,20,7857,-,17
CONN,1762276523.066366,CFSJ6M3XlUiSpPioIc,192.168.1.226,60784,13.219.4.63,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
CONN,1762276523.048233,CZv28pLMCIaD8xNcj,192.168.1.226,34604,38.94.152.204,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
CONN,1762276466.123782,CajSugVosPD258342,192.168.1.226,56867,91.189.91.157,123,udp,ntp,0.055087,0,48,SHR,T,F,0,Cd,0,0,1,76,-,17
CONN,1762276523.053793,Cn8pPP3ByrNIYIFck1,192.168.1.226,44222,192.168.1.1,53,udp,dns,0.012323,0,188,SHR,T,T,0,Cd,0,0,1,216,-,17
CONN,1762276523.053907,CuX0RR2K1s7tQEgzmk,192.168.1.226,57674,192.168.1.1,53,udp,dns,0.011932,0,145,SHR,T,T,0,Cd,0,0,1,173,-,17
DNS,1762276523.066116,Cn8pPP3ByrNIYIFck1,192.168.1.226,44222,192.168.1.1,53,udp,5199,-,api-eks-2.ext.prod.honeycomb.io,-,-,-,-,0,NOERROR,F,F,F,T,0,13.219.4.63,54.83.55.90,52.205.16.9,107.20.175.209,44.216.253.181,54.90.195.224,54.162.87.22,52.70.246.181,34.000000,34.000000,34.000000,34.000000,34.000000,34.000000,34.000000,34.000000,F
