CONN,1763591302.468023,CALE5R1K4c9nachwsa,127.0.0.1,38396,127.0.1.1,12345,tcp,-,-,-,-,OTH,-,-,0,CcCcCc,0,0,0,0,-
CONN,1763591303.146640,CfFgeU1P2chtNIgw4k,192.168.50.29,36346,10.42.1.87,8181,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591303.193594,C20YAh1cxAS3li1Bte,127.0.0.1,10256,127.0.0.1,42652,tcp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591303.597296,C0O2dz5fqZc4dLSaa,127.0.0.1,9099,127.0.0.1,52530,tcp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591298.689359,CA84Da1MWdCocs6oAj,127.0.0.1,55013,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591298.689665,C5qCPO1izrbnfZzw65,192.168.50.29,46052,192.168.50.1,53,udp,dns,0.009047,0,250,SHR,-,-,0,Cd,0,0,1,278,-
CONN,1763591298.699420,CU07O94lL08fkZ35E7,192.168.50.29,34292,192.168.50.1,53,udp,dns,0.003289,0,232,SHR,-,-,0,Cd,0,0,1,260,-
CONN,1763591299.739119,CjW6ibKvCtvTEWTxb,127.0.0.1,52898,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591299.739273,CDymjE3n26X0bwrWv5,127.0.0.1,36015,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591299.739344,CJgmf14nMYrVC1ty16,127.0.0.1,46852,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591299.739481,Cgo8EWNy7YgtbyX38,127.0.0.1,48286,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591299.739969,C6AtFMKXm0B4ftnVj,192.168.50.29,47740,192.168.50.1,53,udp,dns,0.014318,0,42,SHR,-,-,0,Cd,0,0,1,70,-
CONN,1763591299.740496,CatgiE1zL1YvysEIId,127.0.0.1,45677,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
